"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@mumblecomic Idea for an ad campaign.  They use the scene from Empire Strikes Back with Luke and Vader.  Luke is ho… https://t.co/JhLy2uKnaK",FALSE,0,"mumblecomic",2019-10-08 18:17:58,TRUE,"1181615377354231809","1181634857182646272","369163073","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlSharptonXXXXL",0,FALSE,FALSE,NA,NA
"Adverse reactions to a highly processed junk food? Fancy that! 😨#impossibleburger 
https://t.co/YbRYs4lNNc",FALSE,2,NA,2019-10-08 18:16:13,FALSE,NA,"1181634417552441350",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NutritionalThe3",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 18:15:37,FALSE,NA,"1181634265857044480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReasonedVegan",25,TRUE,FALSE,NA,NA
"@kalekait were they advertising it as “began impossible burger” before or just stating that the burger itself doesn’t contain meat?",FALSE,0,"kalekait",2019-10-08 18:11:35,FALSE,"1181631344297664512","1181633250206158848","363809991","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kleex0",0,FALSE,FALSE,NA,NA
"Does anybody actually WANT an ""impossible"" burger?... https://t.co/N3gysF6LJb",FALSE,1,NA,2019-10-08 18:10:36,FALSE,NA,"1181633004076179461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bigbrrrr69",0,FALSE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 18:10:18,FALSE,NA,"1181632928830255104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chudson29",96,TRUE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 18:10:08,FALSE,NA,"1181632884840398848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","batcountry101",25,TRUE,FALSE,NA,NA
"@Austinwhite23 i just looked on their nutrition menu and it says 0 cholesterol for the impossible burger so that’s a good sign",FALSE,0,"kalekait",2019-10-08 18:09:18,FALSE,"1181630874804047872","1181632676454731776","363809991","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalekait",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 18:07:53,FALSE,NA,"1181632319238660097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattGHall",25,TRUE,FALSE,NA,NA
"Impossible Burger Outsells Traditional Ground Beef at This Grocery Store https://t.co/B4k3rbkbll",FALSE,7,NA,2019-10-08 18:05:47,FALSE,NA,"1181631793310654466",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","UlrichThomsen",0,FALSE,FALSE,NA,NA
"My personal opinion;
I certainly wouldn't eat these items at a place like this. However, whatever it takes to get p… https://t.co/YDldrN1CZT",FALSE,0,NA,2019-10-08 18:04:55,TRUE,NA,"1181631573327798272",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TeaWithSu2",0,FALSE,FALSE,NA,NA
"update: I guess the whole burger is vegan? super confusing they should have noted they changed their impossible bur… https://t.co/6OeNtknM1L",FALSE,1,"kalekait",2019-10-08 18:04:00,TRUE,"1181624763552169985","1181631344297664512","363809991","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalekait",0,FALSE,FALSE,NA,NA
"What if the impossible burger from Burger King is a meat based burger and this is their way of saying a big ole F U… https://t.co/0ZQgYvLbJn",FALSE,1,NA,2019-10-08 18:03:38,TRUE,NA,"1181631251637243905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oliviaminervini",1,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 18:03:36,FALSE,NA,"1181631242770550784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hailey_zoesdad",25,TRUE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 18:00:44,FALSE,NA,"1181630522465734656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UpuQue",25,TRUE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 17:59:54,FALSE,NA,"1181630312285114368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TraciCruz",25,TRUE,FALSE,NA,NA
"This, exactly. ""...the plant-based meat backlash reflects how much classism and elitism creep into our national con… https://t.co/ULy9SFDnuT",FALSE,1,NA,2019-10-08 17:59:10,TRUE,NA,"1181630127769210880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bborrman",0,FALSE,FALSE,NA,NA
"RT @Cheesecake: The new vegan Impossible Burger, making carnivores question their preferences since 2019. https://t.co/vTliBCEdAo",FALSE,0,NA,2019-10-08 17:57:38,FALSE,NA,"1181629739217424385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chinchlady701",52,TRUE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 17:54:59,FALSE,NA,"1181629072184680450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fearless211314",25,TRUE,FALSE,NA,NA
"@viccsilver @kvegan69 They’ve said they didn’t make the Impossible Burger for vegans but meat eaters. They also sol… https://t.co/Fgm2qDZzHY",FALSE,0,"theveganparent",2019-10-08 17:53:47,TRUE,"1181628487507034112","1181628774070267904","775124443966439424","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theveganparent",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 17:51:22,FALSE,NA,"1181628163761332227",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweetjoshtweet",25,TRUE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/p85eRBlSj0",FALSE,0,NA,2019-10-08 17:50:41,FALSE,NA,"1181627992910512129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IchibanVegan",0,FALSE,FALSE,NA,NA
"Have you seen the new “#Bioengineered” label on the #ImpossibleBurger @ImpossibleFoods? Just to set the record stra… https://t.co/jpvekNaxCH",FALSE,4,NA,2019-10-08 17:50:02,TRUE,NA,"1181627826560258048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CFSTrueFood",2,FALSE,FALSE,NA,NA
"“Don’t have an impossible burger man!” - Bart Simpson sign at protest in honour of beef.",FALSE,6,NA,2019-10-08 17:49:51,FALSE,NA,"1181627783845273600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","evanw2k",0,FALSE,FALSE,NA,NA
"i have decided to forgive burger king and i will try the impossible whopper",FALSE,1,NA,2019-10-08 17:49:18,FALSE,NA,"1181627645483765762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","feelthecrash",0,FALSE,FALSE,NA,NA
"Impossible Burger couldn’t be sold in supermarkets until company secured FDA approval of game-changing ingredient https://t.co/HzHzIsOujw",FALSE,0,NA,2019-10-08 17:48:40,FALSE,NA,"1181627484468473858",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ParhamMansor",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 17:48:23,FALSE,NA,"1181627414495076352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hernandez_A",25,TRUE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 17:47:40,FALSE,NA,"1181627234559365121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bajkowski_Ptrs",25,TRUE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 17:47:28,FALSE,NA,"1181627183040626688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HatedPanther",25,TRUE,FALSE,NA,NA
"@kcotenti @voxdotcom It’s so good! It tastes like meat, but not in the gross way that you think “is this really a v… https://t.co/UadFL1mW9H",FALSE,1,"kcotenti",2019-10-08 17:46:39,TRUE,"1181603298480201729","1181626978253918209","43439963","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamBurdick7",0,FALSE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 17:45:52,FALSE,NA,"1181626779049562112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wristsisfrogs",25,TRUE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 17:45:51,FALSE,NA,"1181626777506062337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusanHenshaw50",25,TRUE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 17:45:48,FALSE,NA,"1181626763467776000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaeSlayz",96,TRUE,FALSE,NA,NA
"RT @voxdotcom: In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced. 

And if we…",FALSE,0,NA,2019-10-08 17:45:07,FALSE,NA,"1181626590037495811",NA,"<a href=""http://www.milkllc.com/"" rel=""nofollow"">Una Vox</a>","una__vox",25,TRUE,FALSE,NA,NA
"In order to address the biggest harms caused by our current food system, plant-based meat must be mass-produced.… https://t.co/9cipOlXOYy",FALSE,91,NA,2019-10-08 17:45:01,TRUE,NA,"1181626567539281923",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","voxdotcom",25,FALSE,FALSE,NA,NA
"@theveganparent @kvegan69 2 vegans 3 opinions, I’ll eat my impossible burger in peace, you do your thing!",FALSE,0,"theveganparent",2019-10-08 17:44:32,FALSE,"1181626135437819904","1181626446026100737","775124443966439424","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","viccsilver",0,FALSE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 17:40:47,FALSE,NA,"1181625499929497600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","half__bag",96,TRUE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 17:39:57,FALSE,NA,"1181625292634382341",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CraigRohlfing",96,TRUE,FALSE,NA,NA
"@McDonalds Just add the impossible burger to your menu already. Sheesh!",FALSE,9,"McDonalds",2019-10-08 17:39:35,FALSE,"1181614610157309952","1181625198988136448","71026122","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","celluloidqueer",1,FALSE,FALSE,NA,NA
"@theveganparent @kvegan69 Animal testing is required by the FDA to debut a new ingredient or medication to the mark… https://t.co/w26WYx1boW",FALSE,1,"theveganparent",2019-10-08 17:37:37,TRUE,"1181619530591809543","1181624703980572672","775124443966439424","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","viccsilver",0,FALSE,FALSE,NA,NA
"RT @cellagritech: ""while Silicon Valley’s billions may have disrupted America’s most iconic sandwich, they have not disrupted the culture w…",FALSE,0,NA,2019-10-08 17:36:59,FALSE,NA,"1181624543451996160",NA,"<a href=""http://knowledgeofwine.com"" rel=""nofollow"">drobapi</a>","researchmrx",1,TRUE,FALSE,NA,NA
"When you consider just how much land we devote to growing exclusively animal feed, seems kind of inevitable that im… https://t.co/SXvEFgLjmm",FALSE,3,NA,2019-10-08 17:36:54,TRUE,NA,"1181624521356447750",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hyperplanes",0,FALSE,FALSE,NA,NA
"@redrobinburgers a 3.50 dollar up charge for an Impossible Burger is CRAZY. It made my lunch meal around 17 dollars. That’s insane.",FALSE,0,"redrobinburgers",2019-10-08 17:32:06,FALSE,NA,"1181623316920045575","20514552","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stark_Said",0,FALSE,FALSE,NA,NA
"Why we can't have nice things part 845;

""...Alex Trembath has argued, the plant-based meat backlash reflects how m… https://t.co/PIAFhEqpKf",FALSE,0,NA,2019-10-08 17:31:47,TRUE,NA,"1181623233990184960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mhstein",0,FALSE,FALSE,NA,NA
"""while Silicon Valley’s billions may have disrupted America’s most iconic sandwich, they have not disrupted the cul… https://t.co/R7F4HH9te6",FALSE,0,NA,2019-10-08 17:30:28,TRUE,NA,"1181622905836310530",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","cellagritech",1,FALSE,FALSE,NA,NA
"@CaptianRobert I had a Impossible Burger at TGIF.  It tasted like a very lean burger cooked medium.  Add in the top… https://t.co/8mclFkgE37",FALSE,0,"CaptianRobert",2019-10-08 17:29:47,TRUE,"1181241016113881093","1181622732884254720","31014708","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jntaylor1701",0,FALSE,FALSE,NA,NA
"@ashtontraitor Had an impossible burger the other day",FALSE,1,"ashtontraitor",2019-10-08 17:29:10,FALSE,"1181601395033571329","1181622575262101505","790240938","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isaiahxdeshon",0,FALSE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 17:28:07,FALSE,NA,"1181622311402835970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebeccaa_gail",96,TRUE,FALSE,NA,NA
"Going to Burger King and sitting in there with my laptop and a book.

“The Impossible Cafe!” I scream while grinnin… https://t.co/G1Qml6HhJi",FALSE,12,NA,2019-10-08 17:26:55,TRUE,NA,"1181622011078086657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thegoodboytweet",0,FALSE,FALSE,NA,NA
"RT @ChristianLipski: did i miss neil degrasse tysons tweet about how the burger is not actually impossible",FALSE,0,NA,2019-10-08 17:26:55,FALSE,NA,"1181622009874173952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ibrahim_M_",1,TRUE,FALSE,NA,NA
"when you order an impossible burger but the waiter accidentally brings out a beef burger and you get three bites in… https://t.co/8rs49cOPXE",FALSE,3,"LL_CoolBeans",2019-10-08 17:25:48,TRUE,"1181621722211962880","1181621728302096388","22381716","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LL_CoolBeans",0,FALSE,FALSE,NA,NA
"A carbon-neutral burger? It’s not impossible. https://t.co/J8ZgnF9K27",FALSE,0,NA,2019-10-08 17:25:39,FALSE,NA,"1181621690075422722",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Alan_Nishihara",0,FALSE,FALSE,NA,NA
"""Pasteurization is a form of processing. Adding supplemental vitamins, which has been lifesaving, is a form of proc… https://t.co/R68bAzCiWR",FALSE,0,NA,2019-10-08 17:19:35,TRUE,NA,"1181620165936590851",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kbceats",0,FALSE,FALSE,NA,NA
"RT @bfsooner: Tom Herman drives past a Whataburger to get an Impossible Whopper at Burger King.",FALSE,0,NA,2019-10-08 17:18:20,FALSE,NA,"1181619849820327936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SMsquaredNein",96,TRUE,FALSE,NA,NA
"I've favorited an article. Here's a link you won't click: https://t.co/XH2TDcgTjS (via @pocket)",FALSE,0,NA,2019-10-08 17:17:35,FALSE,NA,"1181619662905315328",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AppositeRiposte",0,FALSE,FALSE,NA,NA
"RT @juliagalef: Great analysis of the backlash to plant-based burgers, by @KelseyTuoc: 
https://t.co/vjvT6eZMxQ",FALSE,0,NA,2019-10-08 17:17:16,FALSE,NA,"1181619581221310466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","postlibertarian",52,TRUE,FALSE,NA,NA
"@viccsilver @kvegan69 Ah no. The Impossible Burger isn’t vegan or really plant based because it was tested on anima… https://t.co/c8PvRJdmna",FALSE,0,"viccsilver",2019-10-08 17:17:04,TRUE,"1181606319582781440","1181619530591809543","2276519857","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theveganparent",0,FALSE,FALSE,NA,NA
"@thursdayee @TanaeTheLover @Melinatedbeauty It’s not the impossible burger is a soy burger from Burger King and the… https://t.co/Z256grXdSr",FALSE,0,"thursdayee",2019-10-08 17:16:22,TRUE,"1181560718337794048","1181619356616347648","25018193","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maat_amaru",0,FALSE,FALSE,NA,NA
"@TheRuntSquad @BurgerKing How was the impossible burger? Does it really taste just like the whopper?!",FALSE,1,"TheRuntSquad",2019-10-08 17:15:33,FALSE,"1181609827799388161","1181619150499631104","754112041246453760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nanciipantsii",0,FALSE,FALSE,NA,NA
